file,status,page_count,text_extractable,first_chars
J_Ramesh_Kamath_Ors_vs_Mohana_Kurup_Ors_on_4_May_2016_1.PDF,ok,11,True,"J.Ramesh Kamath & Ors vs Mohana Kurup & Ors on 4 May, 2016
Equivalent citations: AIR 2016 SUPREME CO"
Jabal_C_Lashkari_Ors_vs_Official_Liquidator_Prasad_Mills_on_29_March_2016_1.PDF,ok,12,True,"Jabal C.Lashkari & Ors vs Official Liquidator (Prasad Mills ... on
29 March, 2016
Equivalent citatio"
Jamnadas_vs_State_Of_M_P_on_29_June_2016_1.PDF,ok,14,True,"Jamnadas vs State Of M.P on 29 June, 2016
Equivalent citations: AIR 2016 SUPREME COURT 3270, 2016 (1"
Jaya_Biswal_Ors_vs_Branch_Manager_Iffco_Tokio_General_on_4_February_2016_1.PDF,ok,12,True,"Jaya Biswal & Ors vs Branch Manager, Iffco Tokio General ... on
4 February, 2016
Equivalent citation"
Jeeja_Ghosh_Anr_vs_Union_Of_India_Ors_on_12_May_2016_1.PDF,ok,29,True,"Jeeja Ghosh & Anr vs Union Of India & Ors on 12 May, 2016
Equivalent citations: AIR 2016 SUPREME COU"
Jindal_Stainless_Ltd_Anr_vs_State_Of_Haryana_Ors_on_11_November_2016_1.PDF,ok,459,True,"Jindal Stainless Ltd.& Anr vs State Of Haryana & Ors on 11
November, 2016
Equivalent citations: AIR "
Jivanlal_vs_Pravin_Krishna_Principal_Secretary_on_14_December_2016_1.PDF,ok,3,True,"Jivanlal vs Pravin Krishna, Principal Secretary ... on 14
December, 2016
Equivalent citations: AIR 2"
Jorsingh_Govind_Vanjari_vs_Divisional_Controller_Maharashtra_on_6_December_2016_1.PDF,ok,6,True,"Jorsingh Govind Vanjari vs Divisional Controller Maharashtra ...
on 6 December, 2016
Equivalent cita"
Jose_Pappachan_vs_Sub_Inspector_Of_Police_Koyilandy_Anr_on_3_October_2016_1.PDF,ok,15,True,"Jose @ Pappachan vs Sub Inspector Of Police, Koyilandy & Anr
on 3 October, 2016
Equivalent citations"
K_V_Prakash_Babu_vs_State_Of_Karnataka_on_22_November_2016_1.PDF,ok,8,True,"K.V. Prakash Babu vs State Of Karnataka on 22 November, 2016
Equivalent citations: AIR 2016 SC 5430,"
Kadmanian_Manikandan_vs_State_Tr_Insp_Of_Police_on_31_August_2016_1.PDF,ok,10,True,"Kadmanian @ Manikandan vs State Tr.Insp.Of Police on 31
August, 2016
Author: Jagdish Singh Khehar
Be"
Kala_Chandrakala_vs_State_Tr_Insp_Of_Police_on_12_August_2016_1.PDF,ok,5,True,"Kala @ Chandrakala vs State Tr.Insp.Of Police on 12 August,
2016
Equivalent citations: AIR 2016 SUPR"
Kamta_Yadav_Ors_vs_State_Of_Bihar_on_6_October_2016_1.PDF,ok,6,True,"Kamta Yadav & Ors vs State Of Bihar on 6 October, 2016
Equivalent citations: AIR 2016 SUPREME COURT "
Kedar_Nath_Yadav_vs_State_Of_West_Bengal_Ors_on_31_August_2016_1.PDF,ok,94,True,"Kedar Nath Yadav vs State Of West Bengal & Ors on 31 August,
2016
Equivalent citations: AIR 2016 SUP"
Khursida_Begum_D_By_Lrs_Ors_vs_Mohammad_Farooq_D_By_Lrs_Anr_on_1_February_2016_1.PDF,ok,6,True,"Khursida Begum (D) By Lrs & Ors vs Mohammad Farooq (D) By
Lrs & Anr on 1 February, 2016
Equivalent c"
Krishan_Chander_vs_State_Of_Delhi_on_6_January_2016_1.PDF,ok,14,True,"Krishan Chander vs State Of Delhi on 6 January, 2016
Equivalent citations: AIR 2016 SC 298, 2016 (3)"
Kuldeep_Kumar_Pathak_vs_State_Of_Up_And_Ors_on_5_January_2016_1.PDF,ok,3,True,"Kuldeep Kumar Pathak vs State Of Up And Ors on 5 January,
2016
Equivalent citations: AIR 2016 SUPREM"
Kulwinder_Pal_Singh_Etc_vs_State_Of_Punjab_Ors_on_12_May_2016_1.PDF,ok,7,True,"Kulwinder Pal Singh Etc vs State Of Punjab & Ors on 12 May,
2016
Equivalent citations: AIR 2016 SUPR"
L_Narayana_Swamy_vs_State_Of_Karnataka_Ors_on_6_September_2016_1.PDF,ok,13,True,"L. Narayana Swamy vs State Of Karnataka & Ors on 6
September, 2016
Equivalent citations: AIR 2016 SU"
Lakhmi_Chand_vs_Reliance_General_Insurance_on_7_January_2016_1.PDF,ok,7,True,"Lakhmi Chand vs Reliance General Insurance on 7 January,
2016
Equivalent citations: AIR 2016 SUPREME"
Laliteshwar_Prasad_Singh_Ors_vs_S_P_Srivastava_D_Tr_Lr_on_15_December_2016_1.PDF,ok,8,True,"Laliteshwar Prasad Singh & Ors vs S.P.Srivastava(D) Tr.Lr on 15
December, 2016
Author: R. Banumathi
"
Laljibhai_Kadvabhai_Savaliya_Ors_vs_State_Of_Gujarat_Ors_on_5_October_2016_1.PDF,ok,20,True,"Laljibhai Kadvabhai Savaliya & Ors vs State Of Gujarat & Ors on
5 October, 2016
Equivalent citations"
Lanco_Anpara_Power_Ltd_vs_State_Of_Uttar_Pradesh_And_Ors_on_18_October_2016_1.PDF,ok,17,True,"Lanco Anpara Power Ltd vs State Of Uttar Pradesh And Ors on
18 October, 2016
Equivalent citations: A"
Larsen_Toubro_Limited_vs_Additional_Dy_Commr_Of_Commrl_Taxes_on_5_September_2016_1.PDF,ok,8,True,"Larsen & Toubro Limited vs Additional Dy.Commr.Of
Commrl.Taxes ... on 5 September, 2016
Equivalent c"
Life_Convict_Lal_Singh_Manjeet_Singh_vs_State_Of_Punjab_Anr_on_29_June_2016_1.PDF,ok,1,True,"Life Convict Lal Singh @ Manjeet Singh vs State Of Punjab &
Anr on 29 June, 2016
Equivalent citation"
Lok_Prahari_vs_State_Of_U_P_Ors_on_1_August_2016_1.PDF,ok,11,True,"Lok Prahari vs State Of U.P. & Ors on 1 August, 2016
Equivalent citations: AIR 2016 SC 3537, 2016 (8"
Lourdes_Sty_Snehanjali_Girls_vs_M_S_H_R_Jhonson_I_Ltd_Ors_on_2_August_2016_1.PDF,ok,6,True,"Lourdes Sty.Snehanjali Girls ... vs M/S H & R Jhonson(I) Ltd.&
Ors on 2 August, 2016
Equivalent cita"
Ludovico_Sagrado_Goveia_vs_Cirila_Rosa_Maria_Pinto_Ors_on_6_September_2016_1.PDF,ok,11,True,"Ludovico Sagrado Goveia vs Cirila Rosa Maria Pinto & Ors on 6
September, 2016
Equivalent citations: "
M_P_State_Road_Transport_Corp_vs_Manoj_Kumar_Anr_on_29_August_2016_1.PDF,ok,16,True,"M.P.State Road Transport Corp vs Manoj Kumar & Anr on 29
August, 2016
Equivalent citations: AIRONLIN"
M_S_Alcon_Electronics_Pvt_Ltd_vs_Celem_S_A_Of_Fos_34320_Roujan_France_on_9_December_2016_1.PDF,ok,12,True,"M/S Alcon Electronics Pvt. Ltd vs Celem S.A. Of Fos 34320
Roujan, France & ... on 9 December, 2016
E"
M_S_Anita_International_vs_Tungabadra_Sugar_Works_Maz_Sangh_Ors_on_4_July_2016_1.PDF,ok,46,True,"M/S Anita International vs Tungabadra Sugar Works Maz.Sangh
& Ors on 4 July, 2016
Equivalent citatio"
M_S_Boorugu_Mahadev_Sons_Anr_vs_Sirigiri_Narasing_Rao_Ors_on_18_January_2016_1.PDF,ok,6,True,"M/S. Boorugu Mahadev & Sons & Anr vs Sirigiri Narasing Rao &
Ors on 18 January, 2016
Equivalent cita"
M_S_Casio_India_Co_Pvt_Ltd_vs_State_Of_Haryana_on_29_March_2016_1.PDF,ok,11,True,"M/S. Casio India Co. Pvt. Ltd vs State Of Haryana on 29 March,
2016
Equivalent citations: AIR 2016 S"
M_S_Electrothem_India_Ltd_vs_Patel_Vipulkumar_Ramjibhai_Ors_on_2_August_2016_1.PDF,ok,11,True,"M/S Electrothem (India) Ltd vs Patel Vipulkumar Ramjibhai &
Ors on 2 August, 2016
Equivalent citatio"
M_S_Emm_Enn_Associates_vs_Commander_Works_Engineer_Ors_on_29_June_2016_1.PDF,ok,8,True,"M/S. Emm Enn Associates vs Commander Works Engineer &
Ors on 29 June, 2016
Equivalent citations: AIR"
M_S_Ganapathy_Co_Bangalore_vs_Commr_Income_Tax_Bangalore_on_18_January_2016_1.PDF,ok,5,True,"M / S  G a n a p a t h y  &  C o . B a n g a l o r e  v s  C o m m r . I n c o m e
Tax,Bangalore on "
M_S_Gangotri_Enterprises_Ltd_vs_Union_Of_India_Ors_on_5_May_2016_1.PDF,ok,10,True,"M/S Gangotri Enterprises Ltd vs Union Of India & Ors on 5 May,
2016
Equivalent citations: AIR 2016 S"
M_S_Harish_Chandra_Company_vs_State_Of_U_P_Thr_Superintending_Eng_on_8_September_2016_1.PDF,ok,10,True,"M/S. Harish Chandra & Company vs State Of U.P. Thr.
Superintending Eng on 8 September, 2016
Equivale"
M_S_I_P_Investment_Corpn_Of_Orissa_vs_New_India_Assurance_Co_Ltd_And_Anr_on_22_August_2016_1.PDF,ok,6,True,"M/S.I.P.& Investment Corpn.Of Orissa ... vs New India Assurance
Co. Ltd.And Anr on 22 August, 2016
E"
M_S_J_K_Cement_Limited_vs_State_Of_Rajasthan_And_Others_on_20_January_2016_1.PDF,ok,1,True,"M/S. J.K. Cement Limited vs State Of Rajasthan And Others on
20 January, 2016
Equivalent citations: "
M_S_Kazi_vs_Muslim_Education_Society_Ors_on_22_August_2016_1.PDF,ok,4,True,"M.S.Kazi vs Muslim Education Society & Ors on 22 August, 2016
Equivalent citations: AIR 2016 SUPREME"
M_S_Kothari_Industrial_Corp_Ltd_vs_Tamilnadu_Electricity_Board_Anr_on_29_January_2016_1.PDF,ok,5,True,"M/S. Kothari Industrial Corp. Ltd vs Tamilnadu Electricity Board
& Anr on 29 January, 2016
Equivalen"
M_S_Madras_Petrochem_Ltd_Anr_vs_Bifr_Ors_on_29_January_2016_1.PDF,ok,33,True,"M/S Madras Petrochem Ltd.& Anr vs Bifr & Ors on 29 January,
2016
Equivalent citations: AIR 2016 SUPR"
M_S_Madura_Coats_Ltd_vs_M_S_Modi_Rubber_Ltd_Anr_on_29_June_2016_1.PDF,ok,8,True,"M/S. Madura Coats Ltd vs M/S. Modi Rubber Ltd. & Anr on 29
June, 2016
Equivalent citations: AIR 2016"
M_S_Manuelsons_Hotels_Private_Limited_vs_State_Of_Kerala_Ors_on_11_May_2016_1.PDF,ok,16,True,"M/S Manuelsons Hotels Private Limited vs State Of Kerala & Ors
on 11 May, 2016
Equivalent citations:"
M_S_Northern_Coalfields_Ltd_vs_Heavy_Engineering_Corp_Ltd_Anr_on_13_July_2016_1.PDF,ok,14,True,"M/S.Northern Coalfields Ltd vs Heavy Engineering Corp.Ltd. &
Anr on 13 July, 2016
Equivalent citatio"
M_S_Park_Street_Properties_Pvt_Ltd_vs_Dipak_Kumar_Singh_And_Anr_on_29_August_2016_1.PDF,ok,9,True,"M/S Park Street Properties (Pvt) Ltd vs Dipak Kumar Singh And
Anr on 29 August, 2016
Equivalent cita"
M_S_Rahman_Industries_Pvt_Ltd_vs_State_Of_Up_And_Ors_on_18_January_2016_1.PDF,ok,3,True,"M/S Rahman Industries Pvt.Ltd vs State Of Up And Ors on 18
January, 2016
Equivalent citations: AIR 2"
M_S_Ravi_Prakash_Refineries_P_Ltd_vs_State_Of_Karnataka_on_3_May_2016_1.PDF,ok,8,True,"M/S Ravi Prakash Refineries (P) Ltd vs State Of Karnataka on 3
May, 2016
Equivalent citations: AIR 2"
M_S_Rayala_Corp_Pvt_Ltd_vs_Assistant_Commissioner_Of_Income_on_11_August_2016_1.PDF,ok,4,True,"M/S Rayala Corp. Pvt Ltd vs Assistant Commissioner Of Income
... on 11 August, 2016
Equivalent citat"
M_S_Sciemed_Overseas_Inc_vs_Boc_India_Limited_Ors_on_11_January_2016_1.PDF,ok,7,True,"M/S Sciemed Overseas Inc vs Boc India Limited & Ors on 11
January, 2016
Equivalent citations: AIR 20"
M_S_Shanti_Conductors_P_Ltd_Anr_vs_Assam_State_Electricity_Board_Ors_on_31_August_2016_1.PDF,ok,47,True,"M/S Shanti Conductors(P) Ltd. & Anr vs Assam State Electricity
Board & Ors on 31 August, 2016
Equiva"
M_S_Shilpa_Shares_And_Securities_Ors_vs_The_National_Co_Operative_Bank_Ltd_Ors_on_19_April_2016_1.PDF,ok,3,True,"M/S Shilpa Shares And Securities & Ors vs The National
Co-Operative Bank Ltd & Ors on 19 April, 2016"
M_S_Sundaram_Finacne_Ltd_vs_Noorjahan_Beevi_Anr_on_29_June_2016_1.PDF,ok,9,True,"M/S. Sundaram Finacne Ltd vs Noorjahan Beevi & Anr on 29
June, 2016
Equivalent citations: AIR 2016 S"
M_S_Umesh_Goel_vs_Himachal_Pradesh_Cooperative_Group_on_29_June_2016_1.PDF,ok,15,True,"M/S Umesh Goel vs Himachal Pradesh Cooperative Group ... on
29 June, 2016
Equivalent citations: AIR "
M_S_V_L_S_Finance_Ltd_vs_S_P_Gupta_And_Anr_on_5_February_2016_1.PDF,ok,19,True,"M/S. V.L.S. Finance Ltd vs S.P. Gupta And Anr on 5 February,
2016
Author: Dipak Misra
Bench: N.V. Ra"
M_S_Wexford_Financial_Inc_Panama_vs_Bharat_Heavy_Electricals_Ltd_on_13_July_2016_1.PDF,ok,4,True,"M/S. Wexford Financial Inc Panama vs Bharat Heavy Electricals
Ltd on 13 July, 2016
Equivalent citati"
Madhuri_Ghosh_Anr_vs_Debobroto_Dutta_Anr_on_9_November_2016_1.PDF,ok,6,True,"Madhuri Ghosh & Anr vs Debobroto Dutta & Anr on 9 November,
2016
Equivalent citations: 2017 (1) ALJ "
Madina_Begun_Anr_vs_Shiv_Murti_Prasad_Pandey_Ors_on_1_August_2016_1.PDF,ok,7,True,"Madina Begun & Anr vs Shiv Murti Prasad Pandey & Ors on 1
August, 2016
Equivalent citations: AIR 201"
Mahanadi_Coalfields_Ltd_Ors_vs_Dhansar_Engineering_Company_on_27_September_2016_1.PDF,ok,17,True,"Mahanadi Coalfields Ltd. & Ors vs Dhansar Engineering
Company ... on 27 September, 2016
Equivalent c"
Maharao_Bhim_Singh_Thr_Maharao_vs_C_I_T_Jaipur_on_5_December_2016_1.PDF,ok,10,True,"Maharao Bhim Singh Thr.Maharao ... vs C.I.T.,Jaipur on 5
December, 2016
Equivalent citations: AIR 20"
Mahavir_Singh_vs_State_Of_Madhya_Pradesh_on_9_November_2016_1.PDF,ok,8,True,"Mahavir Singh vs State Of Madhya Pradesh on 9 November,
2016
Equivalent citations: AIR 2016 SC 5231,"
Maheshwar_Peri_Ors_vs_High_Court_Of_Judicature_At_Allahabad_on_30_June_2016_1.PDF,ok,5,True,"Maheshwar Peri & Ors vs High Court Of Judicature At Allahabad
... on 30 June, 2016
Equivalent citati"
Mahipal_Singh_Rana_vs_State_Of_U_P_on_5_July_2016_1.PDF,ok,25,True,"Mahipal Singh Rana vs State Of U.P on 5 July, 2016
Equivalent citations: AIR 2016 SC 3302, 2016 (8) "
Malati_Sardar_vs_National_Insurance_Company_Ltd_on_5_January_2016_1.PDF,ok,5,True,"Malati Sardar vs National Insurance Company Ltd on 5 January,
2016
Equivalent citations: AIR 2016 SU"
Management_Of_Tnstc_Ltd_vs_M_Chandrasekaran_on_2_September_2016_1.PDF,ok,7,True,"Management Of Tnstc Ltd vs M. Chandrasekaran on 2
September, 2016
Equivalent citations: AIR 2016 SUP"
Manganese_Ore_India_Ltd_vs_State_Of_M_P_Ors_on_10_November_2016_1.PDF,ok,14,True,"Manganese Ore India Ltd vs State Of M.P.& Ors on 10
November, 2016
Equivalent citations: AIR 2017 SU"
Mangt_Of_Narendra_Co_Pvt_Ltd_vs_Workmen_Of_Narendra_Co_on_4_January_2016_1.PDF,ok,3,True,"Mangt. Of Narendra & Co. Pvt. Ltd vs Workmen Of Narendra &
Co on 4 January, 2016
Equivalent citation"
Md_Zamil_Ahmed_vs_State_Of_Bihar_Ors_on_5_May_2016_1.PDF,ok,5,True,"Md Zamil Ahmed vs State Of Bihar & Ors on 5 May, 2016
Equivalent citations: AIR 2016 SUPREME COURT 2"
Medical_Council_Of_India_vs_Christian_Medical_College_Vellore_Ors_on_11_April_2016_1.PDF,ok,3,True,"Medical Council Of India vs Christian Medical College Vellore &
Ors on 11 April, 2016
Equivalent cit"
Medical_Council_Of_India_vs_Kalinga_Institute_Of_Medical_Sciences_on_6_May_2016_1.PDF,ok,8,True,"Medical Council Of India vs Kalinga Institute Of Medical
Sciences ... on 6 May, 2016
Equivalent cita"
Medical_Council_Of_India_vs_V_N_Public_Health_And_Educational_on_18_April_2016_1.PDF,ok,9,True,"Medical Council Of India vs V.N. Public Health And Educational
... on 18 April, 2016
Equivalent cita"
Messer_Holdings_Ltd_vs_Shyam_Madanmohan_Ruia_Ors_on_19_April_2016_1.PDF,ok,22,True,"Messer Holdings Ltd vs Shyam Madanmohan Ruia & Ors on 19
April, 2016
Equivalent citations: AIR 2016 "
Modern_Dental_College_Res_Cen_Ors_vs_State_Of_Madhya_Pradesh_Ors_on_2_May_2016_1.PDF,ok,79,True,"Modern Dental College & Res.Cen. & Ors vs State Of Madhya
Pradesh & Ors on 2 May, 2016
Author: A.K. "
Mohammad_Sadique_vs_Darbara_Singh_Guru_on_29_April_2016_1.PDF,ok,14,True,"Mohammad Sadique vs Darbara Singh Guru on 29 April, 2016
Equivalent citations: AIR 2016 SUPREME COUR"
Mohammed_Zubair_Corporal_No_781467_G_vs_Union_Of_India_Ors_on_15_December_2016_1.PDF,ok,7,True,"Mohammed Zubair Corporal No.781467-G vs Union Of India &
Ors on 15 December, 2016
Equivalent citatio"
Mohd_Jalees_Ansari_Ors_vs_Central_Bureau_Of_Investigation_on_11_May_2016_1.PDF,ok,53,True,"Mohd.Jalees Ansari & Ors vs Central Bureau Of Investigation on
11 May, 2016
Equivalent citations: AI"
Montecarlo_Ltd_vs_Ntpc_Ltd_on_18_October_2016_1.PDF,ok,15,True,"Montecarlo Ltd vs Ntpc Ltd on 18 October, 2016
Equivalent citations: AIR 2016 SUPREME COURT 4946, 20"
Muddasani_Venkata_Narsaiah_D_Tr_Lrs_vs_Muddasani_Sarojana_on_5_May_2016_1.PDF,ok,7,True,"Muddasani Venkata Narsaiah(D)Tr.Lrs vs Muddasani Sarojana
on 5 May, 2016
Equivalent citations: AIR 2"
Mukarrab_Etc_vs_State_Of_U_P_on_30_November_2016_1.PDF,ok,13,True,"Mukarrab Etc vs State Of U.P on 30 November, 2016
Equivalent citations: AIR 2017 SC (CRIMINAL) 279, "
Mukhtiar_Singh_vs_State_Of_Punjab_on_5_July_2016_1.PDF,ok,9,True,"Mukhtiar Singh vs State Of Punjab on 5 July, 2016
Equivalent citations: AIR 2016 SC 3100, 2016 (11) "
Mukund_Dewangan_vs_Oriental_Ins_Co_Ltd_on_11_February_2016_1.PDF,ok,36,True,"Mukund Dewangan vs Oriental Ins.Co.Ltd on 11 February, 2016
Equivalent citations: AIRONLINE 2016 SC "
Mulin_Sharma_vs_State_Of_Assam_Ors_on_12_July_2016_1.PDF,ok,5,True,"Mulin Sharma vs State Of Assam & Ors on 12 July, 2016
Equivalent citations: AIR 2016 SUPREME COURT 3"
Mumtaz_Muntyaz_vs_State_Of_U_P_Now_Uttarkhand_on_1_July_2016_1.PDF,ok,9,True,"Mumtaz @ Muntyaz vs State Of U.P.(Now Uttarkhand) on 1 July,
2016
Equivalent citations: AIR 2016 SUP"
Municipal_Corp_Of_Delhi_vs_North_Delhi_Power_Ltd__Now_Tata_Power_on_10_August_2016.PDF,ok,11,True,"Municipal Corp Of Delhi vs North Delhi Power Ltd. [Now - Tata
Power ... on 10 August, 2016
Equivalen"
Muthuramalingam_Ors_vs_State_Rep_By_Insp_Of_Police_on_19_July_2016_1.PDF,ok,12,True,"Muthuramalingam & Ors vs State Rep.By Insp.Of Police on 19
July, 2016
Author: T.S. Thakur
Bench: R. "
N_Venkateshappa_vs_Munemma_Ors_on_15_February_2016_1.PDF,ok,6,True,"N.Venkateshappa vs Munemma & Ors on 15 February, 2016
Equivalent citations: AIR 2016 SUPREME COURT 8"
Nagabhushanammal_D_vs_C_Chandikeswaralingam_on_26_February_2016_1.PDF,ok,7,True,"Nagabhushanammal (D) vs C.Chandikeswaralingam on 26
February, 2016
Equivalent citations: AIR 2016 SU"
Nagarplaika_Thakurdwara_vs_Khalil_Ahmed_Ors_on_28_September_2016_1.PDF,ok,4,True,"Nagarplaika Thakurdwara vs Khalil Ahmed & Ors on 28
September, 2016
Equivalent citations: 2017 (1) A"
Nandram_vs_M_S_Garware_Polyster_Ltd_on_16_February_2016_1.PDF,ok,2,True,"Nandram vs M/S Garware Polyster Ltd on 16 February, 2016
Equivalent citations: AIR 2016 SUPREME COUR"
Nankaunoo_vs_State_Of_Up_on_19_January_2016_1.PDF,ok,5,True,"Nankaunoo vs State Of Up on 19 January, 2016
Equivalent citations: AIR 2016 SUPREME COURT 447, 2016 "
Narayan_vs_Babasaheb_Ors_on_5_April_2016_1.PDF,ok,8,True,"Narayan vs Babasaheb & Ors on 5 April, 2016
Equivalent citations: AIR 2016 SUPREME COURT 1666, 2016 "
Narayanrao_Jagobaji_Gawande_Pub_Trust_vs_State_Of_Maharashtra_Ors_on_4_February_2016_1.PDF,ok,12,True,"Narayanrao Jagobaji Gawande Pub.Trust vs State Of
Maharashtra & Ors on 4 February, 2016
Equivalent c"
Narendra_vs_K_Meena_on_6_October_2016_1.PDF,ok,6,True,"Narendra vs K.Meena on 6 October, 2016
Equivalent citations: AIR 2016 SUPREME COURT 4599, 2016 (9) S"
Nasik_Municipal_Corp_vs_M_S_R_M_Bhandari_Anr_on_26_February_2016_1.PDF,ok,6,True,"Nasik Municipal Corp vs M/S R.M. Bhandari & Anr on 26
February, 2016
Equivalent citations: AIR 2016 "
Nathiya_vs_State_Tr_Insp_Of_Police_Vellore_on_8_November_2016_1.PDF,ok,7,True,"Nathiya vs State Tr.Insp.Of Police,Vellore on 8 November, 2016
Author: Amitava Roy
Bench: Amitava Ro"
National_Highways_Authority_Of_India_vs_M_S_Jsc_Centrodostroy_on_18_April_2016_1.PDF,ok,5,True,"National Highways Authority Of India vs M/S Jsc Centrodostroy
on 18 April, 2016
Equivalent citations"
Nidhi_Kaim_vs_State_Of_M_P_And_Ors_Etc_on_12_May_2016_1.PDF,ok,49,True,"Nidhi Kaim vs State Of M P And Ors Etc on 12 May, 2016
Bench: Abhay Manohar Sapre, J. Chelameswar
  "
Nikhil_Kumar_vs_Rupali_Kumar_on_27_April_2016_1.PDF,ok,2,True,"Nikhil Kumar vs Rupali Kumar on 27 April, 2016
Equivalent citations: AIR 2016 SUPREME COURT 2163, 20"
Nitu_vs_Sheela_Rani_And_Ors_on_28_September_2016_1.PDF,ok,4,True,"Nitu vs Sheela Rani And Ors on 28 September, 2016
Equivalent citations: AIR 2016 SUPREME COURT 4552,"
Noorahammad_And_Ors_vs_State_Of_Karnataka_on_2_February_2016_1.PDF,ok,14,True,"Noorahammad And Ors vs State Of Karnataka on 2 February,
2016
Equivalent citations: AIR 2016 SUPREME"
Oasis_Dealcom_Pvt_Ltd_vs_Khazana_Dealcomm_Pvt_Ltd_Ors_on_8_November_2016_1.PDF,ok,6,True,"Oasis Dealcom Pvt. Ltd vs Khazana Dealcomm Pvt.Ltd. & Ors on
8 November, 2016
Equivalent citations: "
Om_Prakash_And_Ors_vs_State_Of_Haryana_And_Ors_on_5_May_2016_1.PDF,ok,2,True,"Om Prakash And Ors vs State Of Haryana And Ors on 5 May,
2016
Equivalent citations: AIRONLINE 2016 S"
Om_Prakash_Sharma_vs_Ramesh_Chand_Prashar_Ors_on_13_May_2016_1.PDF,ok,4,True,"Om Prakash Sharma vs Ramesh Chand Prashar & Ors on 13
May, 2016
Equivalent citations: AIR 2016 SUPRE"
P_M_Abubakar_vs_State_Of_Karnataka_Ors_on_17_November_2016_1.PDF,ok,17,True,"P.M.Abubakar vs State Of Karnataka & Ors on 17 November,
2016
Equivalent citations: AIR 2016 SUPREME"
Pankaj_vs_State_Of_Rajasthan_on_9_September_2016_1.PDF,ok,7,True,"Pankaj vs State Of Rajasthan on 9 September, 2016
Equivalent citations: AIR 2016 SUPREME COURT 4150,"
Pankajakshi_Dead_Through_L_Rs_Ors_vs_Chandrika_Ors_on_25_February_2016_1.PDF,ok,38,True,"Pankajakshi(Dead) Through L.Rs. & Ors vs Chandrika & Ors on
25 February, 2016
Equivalent citations: "
Pardeep_Sharma_vs_Chief_Admn_Haryana_Urban_on_7_January_2016_1.PDF,ok,6,True,"Pardeep Sharma vs Chief Admn.,Haryana Urban ... on 7 January,
2016
Equivalent citations: AIR 2016 SU"
Pawan_Kumar_Aggarwal_vs_State_Of_Punjab_Ors_on_11_April_2016_1.PDF,ok,2,True,"Pawan Kumar Aggarwal vs State Of Punjab & Ors on 11 April,
2016
Equivalent citations: AIR 2016 SUPRE"
Pepsico_India_Holding_P_Ltd_vs_Grocery_Market_Shops_Board_Ors_on_12_February_2016_1.PDF,ok,20,True,"Pepsico India Holding P.Ltd vs Grocery Market & Shops Board &
Ors on 12 February, 2016
Equivalent ci"
Pooja_Pal_vs_Union_Of_India_And_Ors_on_22_January_2016_1.PDF,ok,31,True,"Pooja Pal vs Union Of India And Ors on 22 January, 2016
Equivalent citations: AIR 2016 SUPREME COURT"
Prabhakar_Vithal_Gholve_vs_State_Of_Maharashtra_on_6_May_2016_1.PDF,ok,3,True,"Prabhakar Vithal Gholve vs State Of Maharashtra on 6 May, 2016
Equivalent citations: AIR 2016 SC 229"
Prabhu_Chawla_vs_State_Of_Rajasthan_Anr_on_5_September_2016_1.PDF,ok,5,True,"Prabhu Chawla vs State Of Rajasthan & Anr on 5 September,
2016
Equivalent citations: (2016) 3 UC 233"
Praful_Sudhakar_Prab_vs_State_Of_Maharashtra_on_29_June_2016_1.PDF,ok,10,True,"Praful Sudhakar Prab vs State Of Maharashtra on 29 June, 2016
Equivalent citations: AIR 2016 SUPREME"
Pragati_Mahila_Samaj_Anr_vs_Arun_S_O_Laxman_Zurmure_Ors_on_19_July_2016_1.PDF,ok,8,True,"Pragati Mahila Samaj & Anr vs Arun S/O Laxman Zurmure & Ors
on 19 July, 2016
Equivalent citations: A"
Prem_Sagar_Manocha_vs_State_Nct_Of_Delhi_on_6_January_2016_1.PDF,ok,9,True,"Prem Sagar Manocha vs State (Nct Of Delhi) on 6 January, 2016
Equivalent citations: AIR 2016 SUPREME"
Punjab_State_Warehousing_Corp_vs_Bhushan_Chander_Anr_on_29_June_2016_1.PDF,ok,12,True,"Punjab State Warehousing Corp vs Bhushan Chander & Anr on
29 June, 2016
Equivalent citations: AIR 20"
R_K_Roja_vs_U_S_Rayudu_Anr_on_4_July_2016_1.PDF,ok,4,True,"R K Roja vs U S Rayudu & Anr on 4 July, 2016
Equivalent citations: AIR 2016 SUPREME COURT 3282, 2016"
R_R_Parekh_vs_High_Court_Of_Gujarat_Anr_on_12_July_2016_1.PDF,ok,10,True,"R.R.Parekh vs High Court Of Gujarat & Anr on 12 July, 2016
Equivalent citations: AIR 2016 SUPREME CO"
R_Rachaiah_vs_Home_Secretary_Bangalore_on_4_May_2016_1.PDF,ok,6,True,"R.Rachaiah vs Home Secretary, Bangalore on 4 May, 2016
Author: A.K. Sikri
Bench: R.K.Agrawal, A.K. S"
Raghavendra_Swamy_Mutt_vs_Uttaradi_Mutt_on_30_March_2016_1.PDF,ok,9,True,"Raghavendra Swamy Mutt vs Uttaradi Mutt on 30 March, 2016
Equivalent citations: AIR 2016 SC 1589, 20"
Raj_Kumar_vs_Dir_Of_Education_Ors_on_13_April_2016_1.PDF,ok,18,True,"Raj Kumar vs Dir.Of Education & Ors on 13 April, 2016
Equivalent citations: AIR 2016 SUPREME COURT 1"
